Start,Stop,Midpoint
"(74, 135)","(21, 48)","(51, 88)"
"(91, 248)","(7, 19)","(70, 113)"
"(217, 54)","(165, 240)","(199, 154)"
"(115, 137)","(162, 240)","(150, 177)"
"(5, 184)","(44, 128)","(16, 148)"
"(108, 75)","(122, 240)","(109, 163)"
"(217, 222)","(126, 5)","(186, 99)"
"(244, 122)","(149, 60)","(188, 100)"
"(142, 151)","(27, 80)","(76, 124)"
"(48, 7)","(56, 15)","(52, 11)"
"(79, 220)","(164, 78)","(106, 134)"
"(123, 45)","(70, 152)","(87, 89)"
"(179, 46)","(188, 42)","(183, 44)"
"(140, 20)","(35, 123)","(100, 84)"
"(138, 127)","(113, 166)","(120, 141)"
"(168, 235)","(191, 240)","(181, 236)"
"(118, 19)","(237, 38)","(177, 29)"
"(230, 127)","(217, 89)","(220, 112)"
"(149, 217)","(21, 232)","(81, 220)"
"(92, 84)","(4, 64)","(45, 77)"
"(203, 240)","(149, 239)","(177, 239)"
"(21, 123)","(105, 45)","(54, 75)"
"(245, 128)","(7, 235)","(119, 174)"
"(141, 52)","(68, 66)","(106, 60)"
"(249, 159)","(67, 177)","(160, 170)"
"(243, 39)","(141, 150)","(206, 108)"
"(238, 237)","(47, 237)","(143, 236)"
"(196, 249)","(125, 235)","(159, 244)"
"(102, 187)","(104, 31)","(104, 110)"
"(3, 123)","(183, 110)","(86, 109)"
"(240, 236)","(123, 25)","(191, 121)"
"(151, 36)","(93, 53)","(120, 42)"
"(20, 243)","(57, 100)","(28, 161)"
"(179, 167)","(142, 8)","(156, 92)"
"(187, 148)","(109, 50)","(163, 84)"
"(229, 177)","(200, 20)","(223, 90)"
"(213, 19)","(103, 137)","(152, 72)"
"(120, 159)","(247, 117)","(186, 141)"
"(16, 71)","(197, 194)","(98, 141)"
"(199, 216)","(181, 111)","(196, 158)"
"(6, 242)","(179, 67)","(79, 141)"
"(30, 99)","(175, 91)","(99, 92)"
"(82, 124)","(149, 173)","(107, 157)"
"(111, 20)","(254, 75)","(182, 48)"
"(241, 114)","(141, 205)","(198, 166)"
"(21, 55)","(37, 213)","(21, 140)"
"(211, 202)","(214, 78)","(213, 141)"
"(246, 214)","(154, 53)","(203, 131)"
"(190, 155)","(178, 205)","(180, 176)"
"(211, 21)","(110, 17)","(163, 17)"
"(245, 0)","(201, 172)","(216, 79)"
"(166, 64)","(79, 26)","(131, 37)"
"(92, 109)","(201, 81)","(146, 95)"
"(166, 100)","(171, 193)","(169, 146)"
"(242, 59)","(62, 252)","(163, 166)"
"(183, 239)","(153, 174)","(168, 207)"
"(94, 67)","(145, 113)","(110, 99)"
"(185, 190)","(109, 116)","(134, 166)"
"(82, 29)","(135, 33)","(110, 28)"
"(115, 3)","(165, 205)","(154, 90)"
"(84, 130)","(163, 243)","(143, 167)"
"(182, 226)","(215, 91)","(199, 159)"
"(111, 35)","(160, 214)","(124, 136)"
"(195, 136)","(91, 92)","(158, 99)"
"(240, 238)","(150, 106)","(182, 185)"
"(99, 173)","(253, 209)","(177, 190)"
"(97, 123)","(169, 123)","(133, 123)"
"(37, 45)","(84, 247)","(76, 130)"
"(252, 203)","(255, 201)","(253, 202)"
"(201, 134)","(91, 225)","(163, 196)"
"(196, 21)","(152, 2)","(182, 4)"
"(7, 199)","(187, 226)","(104, 205)"
"(36, 102)","(157, 57)","(100, 83)"
"(23, 211)","(2, 134)","(15, 170)"
"(131, 110)","(246, 252)","(184, 185)"
"(188, 250)","(53, 21)","(109, 147)"
"(82, 78)","(235, 23)","(156, 48)"
"(229, 212)","(140, 124)","(176, 177)"
"(31, 45)","(7, 11)","(20, 27)"
"(57, 87)","(238, 27)","(148, 58)"
"(94, 18)","(255, 229)","(189, 109)"
"(47, 67)","(51, 190)","(52, 126)"
"(236, 242)","(51, 132)","(153, 178)"
"(111, 204)","(53, 108)","(86, 152)"
"(47, 8)","(1, 107)","(21, 54)"
"(138, 6)","(98, 152)","(114, 75)"
"(138, 135)","(131, 102)","(133, 120)"
"(75, 231)","(21, 149)","(44, 194)"
"(104, 63)","(154, 232)","(129, 147)"
"(77, 208)","(51, 68)","(76, 126)"
"(237, 163)","(60, 250)","(147, 205)"
"(250, 25)","(31, 149)","(121, 67)"
"(247, 188)","(171, 227)","(221, 219)"
"(92, 197)","(25, 81)","(76, 122)"
"(84, 255)","(102, 134)","(98, 200)"
"(47, 96)","(85, 110)","(67, 102)"
"(35, 130)","(219, 225)","(137, 167)"
"(202, 114)","(15, 228)","(114, 176)"
"(77, 140)","(118, 127)","(92, 128)"
"(45, 203)","(152, 112)","(103, 162)"
"(193, 224)","(18, 126)","(117, 164)"
"(176, 245)","(181, 76)","(176, 158)"
"(76, 82)","(213, 231)","(135, 166)"
"(161, 200)","(10, 180)","(85, 191)"
"(26, 42)","(63, 239)","(50, 135)"
"(32, 25)","(223, 144)","(114, 98)"
"(80, 5)","(106, 247)","(83, 136)"
"(31, 83)","(1, 239)","(21, 166)"
"(112, 44)","(192, 82)","(152, 63)"
"(19, 61)","(148, 30)","(84, 46)"
"(20, 0)","(159, 206)","(76, 116)"
"(173, 207)","(119, 93)","(137, 159)"
"(110, 223)","(153, 182)","(136, 207)"
"(32, 107)","(1, 45)","(11, 82)"
"(77, 77)","(188, 177)","(144, 115)"
"(203, 189)","(177, 9)","(191, 98)"
"(146, 188)","(184, 29)","(150, 94)"
"(173, 84)","(45, 165)","(100, 115)"
"(88, 226)","(123, 33)","(108, 132)"
"(93, 98)","(148, 56)","(130, 87)"
"(21, 217)","(211, 144)","(111, 176)"
"(128, 195)","(140, 118)","(133, 156)"
"(128, 41)","(175, 27)","(149, 32)"
"(35, 31)","(15, 192)","(23, 109)"
"(65, 237)","(176, 46)","(108, 129)"
"(4, 110)","(29, 124)","(21, 112)"
"(240, 128)","(105, 91)","(175, 107)"
"(72, 101)","(255, 43)","(149, 58)"
"(36, 181)","(114, 77)","(82, 136)"
"(141, 164)","(57, 176)","(105, 176)"
"(108, 132)","(84, 231)","(99, 184)"
"(223, 70)","(194, 237)","(220, 165)"
"(225, 195)","(215, 210)","(216, 198)"
"(32, 249)","(67, 244)","(47, 244)"
"(109, 210)","(13, 164)","(53, 195)"
"(254, 91)","(26, 108)","(137, 96)"
"(149, 209)","(224, 149)","(177, 170)"
"(170, 137)","(10, 254)","(87, 192)"
"(47, 9)","(11, 111)","(39, 70)"
"(67, 218)","(83, 145)","(74, 181)"
"(222, 249)","(35, 103)","(138, 167)"
"(9, 67)","(20, 50)","(10, 54)"
"(148, 116)","(104, 86)","(120, 107)"
"(242, 7)","(67, 122)","(148, 58)"
"(121, 182)","(166, 156)","(148, 174)"
"(94, 93)","(40, 65)","(63, 83)"
"(26, 154)","(254, 108)","(136, 127)"
"(71, 59)","(10, 2)","(47, 24)"
"(35, 150)","(184, 141)","(106, 142)"
"(63, 255)","(86, 127)","(77, 194)"
"(7, 222)","(246, 141)","(120, 175)"
"(8, 113)","(96, 23)","(57, 73)"
"(123, 96)","(88, 104)","(104, 98)"
"(172, 125)","(40, 52)","(103, 92)"
"(101, 195)","(62, 141)","(79, 171)"
"(131, 63)","(204, 156)","(178, 99)"
"(131, 85)","(62, 232)","(79, 141)"
"(19, 205)","(22, 157)","(20, 181)"
"(253, 25)","(11, 121)","(126, 67)"
"(179, 61)","(238, 59)","(207, 59)"
"(107, 130)","(90, 80)","(104, 100)"
"(232, 64)","(123, 1)","(162, 48)"
"(181, 88)","(155, 57)","(161, 80)"
"(45, 91)","(105, 206)","(83, 140)"
"(255, 208)","(214, 107)","(233, 159)"
"(155, 241)","(78, 42)","(104, 154)"
"(169, 177)","(141, 163)","(152, 173)"
"(65, 46)","(160, 72)","(115, 56)"
"(161, 73)","(209, 73)","(185, 73)"
"(157, 245)","(25, 108)","(107, 161)"
"(12, 27)","(49, 254)","(22, 149)"
"(172, 189)","(90, 50)","(109, 142)"
"(231, 150)","(35, 23)","(145, 75)"
"(91, 63)","(43, 99)","(66, 80)"
"(225, 160)","(80, 100)","(175, 107)"
"(131, 230)","(37, 141)","(91, 179)"
"(185, 121)","(92, 161)","(130, 132)"
"(83, 73)","(95, 187)","(84, 135)"
"(161, 29)","(38, 60)","(101, 46)"
"(43, 17)","(107, 121)","(80, 64)"
"(73, 197)","(47, 114)","(63, 153)"
"(45, 252)","(216, 219)","(122, 226)"
"(71, 91)","(211, 212)","(126, 166)"
"(154, 156)","(165, 218)","(159, 187)"
"(28, 134)","(62, 231)","(32, 195)"
"(191, 253)","(173, 115)","(179, 187)"
"(14, 250)","(134, 192)","(70, 217)"
"(133, 173)","(126, 216)","(132, 197)"
"(250, 103)","(157, 136)","(202, 118)"
"(92, 65)","(81, 7)","(84, 39)"
"(176, 118)","(145, 209)","(163, 166)"
"(133, 11)","(34, 135)","(84, 73)"
"(145, 18)","(141, 238)","(143, 126)"
"(218, 2)","(241, 145)","(222, 81)"
"(96, 88)","(150, 190)","(109, 153)"
"(184, 148)","(209, 24)","(202, 92)"
"(56, 56)","(43, 109)","(51, 84)"
"(129, 180)","(158, 29)","(145, 106)"
"(9, 227)","(208, 246)","(100, 246)"
"(147, 175)","(98, 57)","(109, 130)"
"(124, 237)","(241, 175)","(171, 195)"
"(186, 60)","(86, 15)","(138, 36)"
"(233, 183)","(101, 60)","(188, 101)"
"(246, 232)","(131, 121)","(174, 191)"
"(165, 162)","(132, 127)","(152, 141)"
"(133, 166)","(88, 82)","(107, 128)"
"(238, 115)","(64, 128)","(154, 124)"
"(140, 197)","(98, 203)","(122, 203)"
"(247, 183)","(133, 51)","(189, 118)"
"(159, 242)","(147, 108)","(156, 172)"
"(220, 40)","(169, 47)","(198, 47)"
"(165, 213)","(222, 89)","(196, 154)"
"(96, 85)","(234, 178)","(161, 135)"
"(228, 18)","(243, 209)","(229, 120)"
"(126, 14)","(172, 57)","(143, 41)"
"(224, 105)","(150, 43)","(173, 88)"
"(233, 226)","(101, 39)","(189, 111)"
"(151, 18)","(97, 21)","(126, 21)"
"(214, 100)","(114, 37)","(153, 80)"
"(186, 135)","(199, 173)","(196, 150)"
"(156, 164)","(107, 159)","(132, 161)"
"(50, 173)","(196, 212)","(112, 203)"
"(118, 62)","(187, 102)","(152, 82)"
"(170, 54)","(48, 134)","(113, 98)"
"(173, 139)","(135, 170)","(163, 163)"
"(235, 241)","(255, 218)","(247, 232)"
"(123, 122)","(152, 243)","(142, 178)"
"(245, 228)","(191, 134)","(210, 189)"
"(98, 196)","(152, 136)","(130, 171)"
"(74, 72)","(57, 107)","(66, 90)"
"(22, 161)","(224, 10)","(129, 92)"
"(32, 251)","(139, 16)","(84, 132)"
"(224, 8)","(189, 72)","(212, 45)"
"(246, 247)","(252, 208)","(250, 229)"
"(140, 34)","(144, 108)","(141, 72)"
"(89, 165)","(68, 141)","(76, 156)"
"(146, 226)","(214, 54)","(196, 156)"
"(143, 225)","(215, 71)","(193, 162)"
"(227, 164)","(94, 30)","(166, 92)"
"(208, 216)","(230, 137)","(219, 177)"
"(240, 165)","(2, 247)","(122, 207)"
"(80, 210)","(89, 145)","(80, 173)"
"(177, 192)","(72, 163)","(129, 173)"
"(212, 174)","(76, 64)","(148, 115)"
"(72, 109)","(141, 92)","(104, 98)"
"(181, 158)","(37, 218)","(108, 187)"
"(167, 255)","(227, 183)","(201, 223)"
"(166, 232)","(7, 55)","(93, 137)"
"(33, 100)","(199, 175)","(103, 150)"
"(25, 188)","(197, 159)","(113, 176)"
"(11, 82)","(95, 177)","(70, 112)"
"(175, 41)","(99, 51)","(134, 43)"
"(97, 109)","(126, 83)","(113, 98)"
"(32, 52)","(17, 254)","(21, 149)"
"(20, 42)","(164, 200)","(85, 128)"
"(38, 104)","(101, 87)","(75, 101)"
"(108, 7)","(244, 104)","(153, 78)"
"(42, 160)","(79, 24)","(71, 103)"
"(185, 134)","(89, 85)","(148, 99)"
"(190, 136)","(211, 80)","(209, 117)"
"(103, 198)","(168, 251)","(139, 221)"
"(113, 187)","(210, 128)","(164, 160)"
"(12, 107)","(4, 106)","(9, 106)"
"(182, 154)","(205, 172)","(189, 167)"
"(12, 96)","(150, 204)","(91, 140)"
"(24, 177)","(214, 163)","(122, 173)"
"(59, 81)","(8, 29)","(36, 53)"
"(129, 177)","(180, 116)","(164, 156)"
"(13, 9)","(88, 73)","(37, 54)"
"(211, 83)","(104, 204)","(120, 106)"
"(178, 17)","(234, 215)","(202, 120)"
"(110, 93)","(233, 238)","(157, 180)"
"(200, 26)","(38, 53)","(123, 43)"
"(246, 192)","(177, 58)","(210, 127)"
"(74, 142)","(120, 59)","(110, 114)"
"(201, 85)","(22, 144)","(95, 98)"
"(130, 119)","(42, 152)","(83, 132)"
"(217, 185)","(11, 55)","(93, 141)"
"(127, 105)","(160, 63)","(149, 90)"
"(86, 177)","(148, 211)","(108, 203)"
"(68, 176)","(120, 230)","(103, 194)"
"(56, 51)","(23, 171)","(39, 110)"
"(17, 224)","(127, 182)","(70, 201)"
"(209, 91)","(199, 28)","(207, 57)"
"(138, 167)","(183, 161)","(163, 167)"
"(215, 109)","(238, 17)","(229, 66)"
"(1, 223)","(59, 80)","(28, 150)"
"(175, 214)","(34, 126)","(114, 161)"
"(112, 152)","(204, 232)","(166, 184)"
"(229, 10)","(143, 3)","(186, 7)"
"(20, 17)","(204, 222)","(91, 140)"
"(161, 224)","(148, 35)","(156, 128)"
"(35, 133)","(248, 82)","(130, 96)"
"(206, 83)","(13, 225)","(86, 130)"
"(62, 22)","(164, 248)","(108, 140)"
"(184, 213)","(162, 59)","(168, 141)"
"(97, 127)","(95, 2)","(95, 66)"
"(97, 208)","(46, 54)","(77, 126)"
"(165, 69)","(212, 13)","(176, 29)"
"(55, 192)","(205, 42)","(120, 107)"
"(46, 122)","(134, 247)","(98, 176)"
"(219, 32)","(84, 118)","(151, 74)"
"(97, 214)","(234, 87)","(167, 152)"
"(240, 110)","(57, 127)","(154, 124)"
"(18, 122)","(46, 47)","(35, 88)"
"(9, 200)","(251, 185)","(137, 200)"
"(136, 19)","(75, 157)","(113, 95)"
"(236, 209)","(2, 86)","(107, 160)"
"(143, 169)","(123, 249)","(142, 218)"
"(60, 95)","(184, 66)","(125, 84)"
"(232, 143)","(35, 85)","(149, 99)"
"(164, 186)","(208, 203)","(185, 195)"
"(114, 205)","(92, 65)","(99, 139)"
"(124, 61)","(70, 186)","(98, 124)"
"(11, 163)","(48, 185)","(29, 174)"
"(3, 231)","(54, 196)","(32, 217)"
"(248, 188)","(130, 184)","(190, 185)"
"(200, 203)","(112, 125)","(147, 173)"
"(225, 140)","(253, 10)","(248, 84)"
"(125, 178)","(82, 66)","(99, 127)"
"(204, 50)","(134, 26)","(161, 46)"
"(225, 58)","(188, 243)","(199, 143)"
"(13, 116)","(205, 18)","(111, 69)"
"(70, 1)","(5, 130)","(41, 69)"
"(169, 90)","(53, 160)","(100, 114)"
"(122, 106)","(124, 216)","(124, 160)"
"(152, 53)","(19, 126)","(80, 84)"
"(112, 86)","(236, 1)","(167, 37)"
"(61, 212)","(120, 81)","(82, 138)"
"(6, 4)","(129, 14)","(71, 5)"
"(123, 221)","(51, 201)","(83, 215)"
"(182, 3)","(144, 250)","(150, 113)"
"(8, 35)","(131, 35)","(69, 35)"
"(57, 53)","(80, 144)","(70, 97)"
"(91, 72)","(77, 213)","(77, 135)"
"(96, 252)","(139, 138)","(132, 210)"
"(242, 78)","(34, 52)","(133, 70)"
"(47, 29)","(170, 93)","(113, 56)"
"(5, 25)","(87, 120)","(44, 74)"
"(79, 33)","(65, 40)","(74, 38)"
"(51, 237)","(94, 15)","(76, 130)"
"(79, 23)","(98, 13)","(85, 15)"
"(15, 118)","(205, 208)","(113, 160)"
"(134, 184)","(83, 198)","(110, 192)"
"(251, 7)","(67, 138)","(152, 65)"
"(100, 196)","(97, 215)","(98, 205)"
"(143, 97)","(208, 150)","(184, 115)"
"(164, 1)","(143, 124)","(148, 57)"
"(125, 5)","(100, 224)","(111, 113)"
"(253, 37)","(147, 9)","(194, 29)"
"(201, 119)","(219, 164)","(202, 149)"
"(153, 133)","(30, 87)","(105, 97)"
"(51, 121)","(143, 93)","(91, 101)"
"(190, 159)","(243, 208)","(215, 185)"
"(41, 157)","(46, 171)","(45, 162)"
"(64, 23)","(77, 207)","(77, 108)"
"(52, 151)","(64, 68)","(54, 106)"
"(115, 20)","(234, 22)","(175, 20)"
"(88, 0)","(146, 21)","(121, 6)"
"(60, 162)","(198, 161)","(129, 162)"
"(60, 79)","(237, 252)","(147, 167)"
"(199, 76)","(208, 151)","(199, 118)"
"(251, 89)","(37, 85)","(142, 90)"
"(4, 114)","(116, 8)","(66, 67)"
"(1, 42)","(139, 29)","(75, 42)"
"(208, 73)","(105, 8)","(146, 51)"
"(241, 57)","(36, 234)","(107, 114)"
"(212, 51)","(215, 43)","(214, 48)"
"(188, 119)","(212, 189)","(202, 152)"
"(95, 253)","(139, 17)","(108, 126)"
"(2, 80)","(240, 249)","(119, 166)"
"(12, 37)","(177, 8)","(96, 24)"
"(63, 63)","(23, 10)","(42, 38)"
"(212, 0)","(182, 244)","(202, 127)"
"(27, 24)","(64, 100)","(37, 70)"
"(148, 142)","(216, 31)","(152, 57)"
"(121, 157)","(9, 244)","(66, 201)"
"(181, 173)","(212, 88)","(199, 133)"
"(189, 89)","(211, 84)","(200, 87)"
"(1, 34)","(220, 16)","(109, 24)"
"(56, 155)","(21, 108)","(43, 127)"
"(168, 178)","(90, 22)","(151, 78)"
"(166, 112)","(72, 49)","(107, 93)"
"(187, 151)","(224, 71)","(209, 115)"
"(186, 235)","(166, 55)","(176, 145)"
"(60, 119)","(244, 181)","(135, 167)"
"(50, 241)","(244, 121)","(148, 182)"
"(42, 136)","(155, 246)","(116, 173)"
"(247, 4)","(134, 177)","(152, 53)"
"(65, 238)","(4, 102)","(29, 176)"
"(203, 188)","(184, 186)","(195, 186)"
"(166, 132)","(182, 91)","(179, 117)"
"(180, 184)","(88, 196)","(128, 184)"
"(170, 108)","(2, 23)","(69, 83)"
"(100, 32)","(123, 194)","(104, 120)"
"(152, 171)","(147, 248)","(146, 207)"
"(208, 200)","(20, 34)","(93, 138)"
"(239, 47)","(211, 193)","(227, 122)"
"(217, 90)","(185, 11)","(205, 47)"
"(202, 221)","(109, 37)","(167, 118)"
"(247, 224)","(171, 145)","(205, 189)"
"(38, 232)","(19, 47)","(21, 147)"
"(81, 250)","(40, 157)","(76, 188)"
"(118, 22)","(62, 235)","(77, 115)"
"(228, 132)","(145, 81)","(189, 104)"
"(229, 144)","(229, 56)","(229, 100)"
"(113, 17)","(164, 232)","(160, 103)"
"(3, 220)","(13, 118)","(13, 174)"
"(233, 143)","(152, 236)","(174, 171)"
"(199, 71)","(252, 51)","(220, 56)"
"(101, 225)","(107, 33)","(104, 129)"
"(32, 182)","(59, 68)","(39, 119)"
"(34, 33)","(120, 54)","(78, 42)"
"(15, 126)","(111, 150)","(73, 128)"
"(160, 208)","(132, 21)","(151, 110)"
"(189, 192)","(166, 57)","(176, 126)"
"(96, 32)","(150, 82)","(136, 44)"
"(137, 35)","(77, 244)","(105, 137)"
"(222, 175)","(132, 225)","(164, 187)"
"(80, 196)","(10, 145)","(34, 182)"
"(186, 38)","(71, 37)","(128, 39)"
"(77, 232)","(137, 148)","(108, 191)"
"(116, 134)","(8, 237)","(61, 184)"
"(55, 62)","(211, 46)","(133, 54)"
"(21, 65)","(11, 224)","(17, 145)"
"(239, 177)","(123, 215)","(180, 195)"
"(137, 161)","(83, 81)","(121, 110)"
"(72, 40)","(193, 130)","(145, 72)"
"(108, 197)","(131, 42)","(111, 111)"
"(171, 138)","(46, 119)","(107, 130)"
"(235, 125)","(253, 253)","(242, 191)"
"(91, 207)","(159, 88)","(108, 131)"
"(219, 229)","(224, 198)","(219, 211)"
"(86, 28)","(252, 66)","(168, 48)"
"(220, 103)","(141, 225)","(187, 170)"
"(242, 146)","(132, 171)","(197, 168)"
"(49, 129)","(25, 11)","(37, 70)"
"(188, 214)","(245, 101)","(226, 167)"
"(217, 213)","(21, 60)","(103, 153)"
"(33, 115)","(48, 170)","(46, 137)"
"(230, 203)","(232, 193)","(232, 199)"
"(99, 143)","(130, 62)","(113, 101)"
"(32, 196)","(217, 166)","(119, 176)"
"(5, 111)","(60, 9)","(41, 69)"
"(138, 14)","(126, 5)","(130, 12)"
"(120, 105)","(224, 2)","(159, 41)"
"(134, 165)","(130, 161)","(133, 162)"
"(178, 124)","(133, 71)","(164, 89)"
"(195, 97)","(148, 207)","(187, 167)"
"(148, 160)","(221, 192)","(175, 185)"
"(109, 6)","(186, 136)","(152, 66)"
"(117, 201)","(19, 153)","(78, 167)"
"(80, 29)","(1, 239)","(31, 124)"
"(14, 110)","(72, 121)","(48, 110)"
"(72, 18)","(43, 114)","(55, 63)"
"(98, 191)","(214, 250)","(169, 207)"
"(162, 20)","(247, 85)","(205, 52)"
"(47, 246)","(246, 200)","(142, 219)"
"(126, 219)","(42, 105)","(90, 156)"
"(97, 121)","(90, 132)","(94, 127)"
"(115, 33)","(194, 67)","(158, 46)"
"(224, 171)","(202, 115)","(219, 137)"
"(134, 223)","(36, 83)","(86, 152)"
"(225, 155)","(37, 117)","(131, 136)"
"(245, 65)","(208, 101)","(233, 89)"
"(39, 196)","(45, 70)","(39, 130)"
"(40, 50)","(179, 98)","(91, 92)"
"(210, 46)","(222, 45)","(216, 46)"
"(109, 42)","(213, 183)","(174, 99)"
"(253, 209)","(133, 146)","(177, 194)"
"(100, 146)","(93, 203)","(99, 177)"
"(232, 37)","(232, 184)","(232, 110)"
"(135, 33)","(109, 38)","(120, 33)"
"(135, 168)","(54, 19)","(91, 97)"
"(55, 41)","(42, 183)","(54, 117)"
"(199, 24)","(159, 29)","(182, 29)"
"(163, 48)","(226, 130)","(185, 98)"
"(16, 227)","(157, 233)","(89, 227)"
"(208, 146)","(94, 199)","(149, 170)"
"(176, 58)","(51, 236)","(94, 127)"
"(142, 70)","(195, 101)","(169, 85)"
"(72, 102)","(196, 119)","(133, 111)"
"(183, 223)","(81, 183)","(132, 203)"
"(171, 54)","(130, 214)","(156, 139)"
"(80, 119)","(22, 5)","(48, 65)"
"(47, 26)","(40, 194)","(38, 106)"
"(173, 255)","(192, 167)","(174, 203)"
"(47, 192)","(211, 122)","(145, 173)"
"(67, 152)","(129, 99)","(97, 125)"
"(132, 210)","(2, 45)","(76, 119)"
"(82, 58)","(143, 72)","(117, 60)"
"(254, 44)","(148, 31)","(195, 44)"
"(57, 88)","(83, 55)","(71, 73)"
"(111, 242)","(53, 164)","(100, 185)"
"(178, 12)","(72, 197)","(121, 100)"
"(144, 126)","(209, 250)","(176, 188)"
"(90, 129)","(36, 145)","(63, 137)"
"(137, 176)","(36, 11)","(72, 108)"
"(203, 178)","(216, 128)","(204, 148)"
"(67, 143)","(85, 20)","(80, 86)"
"(7, 213)","(23, 240)","(13, 228)"
"(101, 120)","(222, 136)","(164, 125)"
"(182, 120)","(252, 152)","(218, 135)"
"(119, 234)","(60, 190)","(87, 215)"
"(78, 124)","(164, 45)","(129, 93)"
"(131, 137)","(12, 83)","(70, 112)"
"(23, 130)","(234, 228)","(140, 167)"
"(81, 195)","(2, 155)","(37, 180)"
"(250, 117)","(205, 190)","(227, 153)"
"(7, 122)","(80, 154)","(29, 152)"
"(62, 126)","(119, 100)","(97, 120)"
"(136, 96)","(71, 206)","(85, 132)"
"(199, 124)","(208, 170)","(201, 149)"
"(163, 248)","(101, 173)","(133, 210)"
"(45, 28)","(3, 187)","(26, 109)"
"(42, 103)","(14, 141)","(31, 125)"
"(107, 162)","(152, 91)","(111, 108)"
"(165, 27)","(107, 33)","(135, 29)"
"(115, 35)","(201, 32)","(156, 32)"
"(7, 212)","(92, 92)","(49, 152)"
"(203, 80)","(6, 9)","(125, 24)"
"(132, 186)","(43, 86)","(83, 141)"
"(194, 155)","(25, 90)","(124, 107)"
"(228, 247)","(243, 29)","(229, 132)"
"(66, 79)","(105, 230)","(87, 153)"
"(96, 166)","(51, 101)","(80, 127)"
"(81, 158)","(28, 135)","(46, 155)"
"(64, 244)","(198, 77)","(105, 135)"
"(8, 2)","(229, 179)","(82, 127)"
"(9, 230)","(26, 223)","(18, 227)"
"(148, 183)","(188, 252)","(172, 213)"
"(89, 32)","(159, 197)","(109, 129)"
"(148, 161)","(57, 142)","(101, 153)"
"(183, 68)","(68, 60)","(130, 60)"
"(131, 198)","(196, 126)","(164, 163)"
"(218, 139)","(57, 241)","(153, 205)"
"(213, 164)","(141, 15)","(169, 98)"
"(195, 123)","(189, 174)","(190, 146)"
"(136, 40)","(188, 79)","(154, 67)"
"(96, 130)","(179, 230)","(147, 170)"
"(136, 212)","(136, 71)","(133, 142)"
"(105, 116)","(10, 60)","(63, 83)"
"(73, 11)","(144, 11)","(108, 9)"
"(30, 108)","(225, 105)","(128, 107)"
"(87, 251)","(81, 116)","(78, 187)"
"(207, 218)","(179, 209)","(190, 217)"
"(84, 77)","(13, 47)","(46, 65)"
"(52, 228)","(22, 224)","(39, 224)"
"(47, 123)","(230, 236)","(147, 171)"
"(210, 22)","(145, 89)","(162, 40)"
"(78, 124)","(147, 132)","(110, 130)"
"(250, 194)","(232, 237)","(243, 217)"
"(4, 127)","(91, 227)","(36, 188)"
"(103, 175)","(19, 132)","(58, 157)"
"(159, 243)","(101, 250)","(134, 250)"
"(47, 67)","(192, 77)","(121, 70)"
"(246, 243)","(40, 181)","(151, 204)"
"(95, 190)","(161, 126)","(131, 161)"
"(187, 11)","(219, 229)","(214, 109)"
"(189, 159)","(230, 152)","(209, 155)"
"(52, 14)","(194, 192)","(108, 118)"
"(253, 247)","(65, 73)","(147, 172)"
"(39, 202)","(114, 202)","(76, 202)"
"(118, 17)","(81, 155)","(88, 74)"
"(70, 137)","(239, 77)","(142, 95)"
"(50, 148)","(251, 93)","(126, 96)"
"(193, 23)","(48, 231)","(108, 114)"
"(165, 132)","(125, 52)","(148, 89)"
"(174, 236)","(128, 88)","(148, 165)"
"(117, 86)","(14, 190)","(72, 144)"
"(42, 158)","(80, 66)","(76, 127)"
"(79, 145)","(126, 190)","(99, 171)"
"(88, 154)","(29, 245)","(62, 203)"
"(48, 97)","(197, 83)","(124, 92)"
"(61, 234)","(95, 201)","(78, 218)"
"(149, 99)","(73, 240)","(103, 161)"
"(246, 165)","(91, 157)","(165, 166)"
"(151, 41)","(207, 138)","(170, 98)"
"(184, 126)","(181, 100)","(184, 112)"
"(35, 176)","(25, 217)","(33, 199)"
"(169, 67)","(40, 202)","(97, 127)"
"(231, 13)","(151, 166)","(209, 107)"
"(250, 200)","(115, 136)","(167, 184)"
"(196, 215)","(2, 76)","(100, 145)"
"(142, 159)","(235, 152)","(192, 159)"
"(95, 21)","(253, 238)","(189, 114)"
"(247, 121)","(169, 36)","(198, 89)"
