Start,Stop,Midpoint
"(206, 185)","(73, 40)","(108, 144)"
"(198, 249)","(126, 14)","(167, 127)"
"(48, 147)","(112, 189)","(78, 170)"
"(4, 129)","(148, 84)","(72, 103)"
"(158, 157)","(241, 94)","(199, 125)"
"(145, 38)","(233, 139)","(178, 99)"
"(142, 244)","(82, 188)","(124, 204)"
"(3, 36)","(196, 145)","(98, 92)"
"(53, 242)","(87, 14)","(76, 134)"
"(226, 105)","(58, 225)","(148, 171)"
"(29, 7)","(110, 117)","(54, 77)"
"(87, 202)","(200, 81)","(111, 109)"
"(90, 121)","(132, 253)","(105, 193)"
"(78, 102)","(33, 230)","(71, 181)"
"(92, 113)","(132, 195)","(107, 159)"
"(45, 39)","(25, 229)","(30, 129)"
"(116, 84)","(168, 139)","(139, 114)"
"(192, 106)","(69, 229)","(145, 182)"
"(16, 77)","(249, 77)","(132, 83)"
"(52, 76)","(233, 99)","(146, 84)"
"(233, 64)","(240, 68)","(238, 64)"
"(212, 126)","(17, 176)","(103, 139)"
"(59, 178)","(20, 36)","(52, 95)"
"(189, 255)","(92, 119)","(151, 177)"
"(255, 232)","(212, 253)","(241, 250)"
"(90, 134)","(95, 148)","(90, 143)"
"(153, 239)","(241, 185)","(209, 224)"
"(139, 190)","(226, 241)","(182, 216)"
"(193, 170)","(153, 53)","(186, 99)"
"(157, 74)","(201, 105)","(170, 98)"
"(114, 149)","(117, 44)","(113, 96)"
"(191, 48)","(222, 203)","(220, 112)"
"(45, 192)","(67, 167)","(61, 185)"
"(98, 166)","(162, 69)","(119, 107)"
"(179, 222)","(250, 228)","(213, 226)"
"(29, 224)","(224, 183)","(130, 207)"
"(165, 5)","(228, 75)","(189, 47)"
"(24, 199)","(177, 169)","(94, 178)"
"(234, 81)","(252, 51)","(241, 64)"
"(136, 173)","(6, 35)","(68, 107)"
"(123, 242)","(104, 230)","(111, 239)"
"(162, 197)","(110, 191)","(133, 197)"
"(124, 247)","(91, 165)","(108, 206)"
"(123, 231)","(45, 88)","(89, 155)"
"(17, 34)","(83, 54)","(49, 45)"
"(150, 210)","(24, 157)","(92, 179)"
"(106, 200)","(164, 43)","(120, 107)"
"(192, 43)","(135, 226)","(169, 140)"
"(150, 50)","(222, 169)","(189, 106)"
"(244, 11)","(233, 117)","(234, 59)"
"(218, 174)","(133, 135)","(173, 157)"
"(193, 124)","(91, 139)","(137, 126)"
"(39, 15)","(71, 118)","(45, 76)"
"(4, 253)","(196, 103)","(106, 184)"
"(202, 138)","(105, 27)","(154, 82)"
"(51, 184)","(108, 167)","(82, 178)"
"(87, 152)","(118, 29)","(113, 101)"
"(134, 211)","(76, 191)","(110, 196)"
"(122, 1)","(41, 121)","(87, 66)"
"(25, 24)","(84, 194)","(59, 104)"
"(57, 15)","(128, 155)","(88, 89)"
"(122, 79)","(89, 43)","(106, 61)"
"(165, 168)","(128, 11)","(151, 85)"
"(180, 119)","(116, 93)","(155, 99)"
"(24, 2)","(41, 6)","(31, 5)"
"(251, 207)","(44, 59)","(117, 164)"
"(217, 212)","(101, 82)","(139, 167)"
"(204, 88)","(229, 131)","(217, 109)"
"(68, 122)","(236, 215)","(147, 173)"
"(85, 227)","(179, 235)","(136, 227)"
"(156, 246)","(36, 14)","(93, 133)"
"(39, 131)","(120, 252)","(92, 179)"
"(197, 32)","(154, 60)","(171, 41)"
"(240, 232)","(238, 100)","(239, 166)"
"(28, 34)","(2, 235)","(17, 136)"
"(96, 30)","(24, 172)","(49, 90)"
"(217, 29)","(253, 192)","(223, 122)"
"(91, 107)","(63, 43)","(82, 70)"
"(138, 130)","(215, 217)","(167, 183)"
"(192, 217)","(125, 47)","(167, 124)"
"(20, 161)","(180, 230)","(81, 214)"
"(150, 201)","(209, 244)","(185, 217)"
"(106, 29)","(71, 90)","(91, 62)"
"(128, 158)","(240, 81)","(183, 119)"
"(1, 89)","(120, 102)","(67, 89)"
"(151, 70)","(167, 189)","(160, 128)"
"(191, 35)","(55, 180)","(121, 105)"
"(91, 117)","(198, 141)","(147, 126)"
"(175, 55)","(92, 85)","(134, 70)"
"(130, 160)","(215, 200)","(166, 186)"
"(159, 16)","(38, 160)","(118, 107)"
"(42, 51)","(184, 165)","(114, 107)"
"(74, 67)","(203, 105)","(128, 96)"
"(114, 64)","(54, 91)","(91, 84)"
"(115, 202)","(110, 73)","(109, 140)"
"(43, 216)","(36, 10)","(38, 115)"
"(27, 1)","(85, 205)","(58, 101)"
"(86, 197)","(225, 12)","(137, 86)"
"(71, 120)","(192, 16)","(130, 67)"
"(181, 223)","(169, 118)","(174, 172)"
"(196, 101)","(32, 111)","(109, 99)"
"(233, 12)","(71, 167)","(146, 83)"
"(59, 242)","(175, 59)","(93, 127)"
"(214, 201)","(233, 181)","(229, 197)"
"(46, 182)","(56, 255)","(51, 218)"
"(68, 57)","(39, 49)","(56, 51)"
"(119, 232)","(46, 184)","(78, 213)"
"(200, 46)","(126, 253)","(167, 153)"
"(110, 74)","(210, 74)","(160, 74)"
"(91, 104)","(29, 251)","(68, 185)"
"(63, 172)","(172, 185)","(119, 177)"
"(169, 0)","(100, 18)","(129, 3)"
"(63, 178)","(55, 69)","(54, 128)"
"(217, 233)","(38, 9)","(103, 146)"
"(135, 48)","(207, 238)","(169, 145)"
"(201, 209)","(184, 94)","(196, 148)"
"(191, 205)","(40, 191)","(110, 204)"
"(80, 135)","(70, 42)","(77, 87)"
"(223, 21)","(3, 124)","(111, 70)"
"(239, 117)","(104, 165)","(155, 124)"
"(62, 87)","(204, 9)","(143, 58)"
"(103, 35)","(242, 234)","(189, 118)"
"(210, 41)","(179, 15)","(194, 29)"
"(217, 193)","(16, 230)","(112, 207)"
"(225, 96)","(42, 88)","(133, 93)"
"(228, 131)","(63, 63)","(144, 99)"
"(133, 37)","(242, 181)","(189, 107)"
"(42, 205)","(201, 59)","(103, 114)"
"(219, 197)","(49, 23)","(108, 136)"
"(255, 173)","(63, 247)","(154, 205)"
"(15, 45)","(124, 247)","(83, 132)"
"(149, 15)","(49, 87)","(103, 55)"
"(163, 160)","(189, 159)","(176, 160)"
"(150, 237)","(24, 41)","(93, 133)"
"(182, 119)","(194, 241)","(187, 181)"
"(44, 117)","(119, 9)","(85, 67)"
"(216, 178)","(29, 212)","(131, 203)"
"(95, 209)","(153, 203)","(125, 207)"
"(178, 160)","(149, 197)","(167, 182)"
"(181, 217)","(5, 245)","(80, 218)"
"(62, 80)","(88, 212)","(76, 145)"
"(76, 149)","(46, 214)","(67, 187)"
"(113, 4)","(51, 194)","(80, 97)"
"(188, 25)","(53, 234)","(105, 114)"
"(88, 203)","(182, 84)","(109, 118)"
"(19, 205)","(199, 157)","(104, 176)"
"(204, 244)","(139, 109)","(174, 174)"
"(41, 109)","(95, 209)","(76, 151)"
"(228, 229)","(55, 63)","(122, 166)"
"(255, 70)","(124, 42)","(197, 49)"
"(37, 92)","(1, 151)","(19, 121)"
"(64, 223)","(193, 31)","(111, 110)"
"(84, 177)","(250, 240)","(169, 206)"
"(130, 39)","(129, 169)","(130, 104)"
"(221, 222)","(235, 95)","(229, 160)"
"(208, 48)","(16, 115)","(105, 74)"
"(179, 86)","(38, 171)","(98, 118)"
"(16, 52)","(133, 111)","(73, 83)"
"(132, 112)","(10, 199)","(68, 152)"
"(80, 82)","(43, 204)","(76, 157)"
"(110, 193)","(216, 145)","(164, 170)"
"(199, 150)","(165, 81)","(189, 109)"
"(193, 178)","(33, 42)","(116, 107)"
"(77, 12)","(108, 66)","(86, 45)"
"(6, 248)","(43, 181)","(29, 219)"
"(53, 223)","(233, 200)","(137, 206)"
"(14, 123)","(162, 178)","(87, 151)"
"(144, 106)","(36, 35)","(75, 86)"
"(252, 117)","(121, 110)","(190, 110)"
"(243, 41)","(36, 133)","(121, 68)"
"(13, 81)","(237, 243)","(121, 166)"
"(75, 84)","(241, 224)","(145, 167)"
"(74, 6)","(5, 225)","(38, 114)"
"(143, 139)","(182, 122)","(166, 134)"
"(146, 166)","(164, 29)","(150, 93)"
"(153, 205)","(234, 126)","(196, 168)"
"(132, 36)","(18, 62)","(74, 48)"
"(146, 200)","(133, 186)","(140, 193)"
"(34, 39)","(186, 38)","(110, 42)"
"(22, 131)","(137, 44)","(76, 84)"
"(255, 62)","(134, 155)","(202, 116)"
"(38, 194)","(202, 41)","(111, 109)"
"(26, 111)","(169, 64)","(94, 84)"
"(108, 251)","(15, 79)","(83, 144)"
"(195, 99)","(77, 62)","(145, 72)"
"(50, 62)","(137, 63)","(94, 61)"
"(94, 144)","(63, 96)","(76, 123)"
"(6, 201)","(69, 217)","(32, 214)"
"(89, 116)","(30, 148)","(54, 126)"
"(125, 144)","(68, 36)","(95, 92)"
"(179, 181)","(72, 70)","(108, 143)"
"(52, 7)","(158, 78)","(123, 24)"
"(237, 177)","(38, 87)","(110, 160)"
"(9, 182)","(232, 154)","(125, 173)"
"(20, 13)","(45, 124)","(37, 64)"
"(68, 229)","(181, 148)","(135, 199)"
"(178, 69)","(19, 5)","(112, 24)"
"(249, 61)","(252, 154)","(249, 109)"
"(98, 42)","(201, 171)","(165, 91)"
"(193, 228)","(55, 30)","(108, 145)"
"(94, 207)","(150, 186)","(127, 202)"
"(156, 151)","(52, 251)","(123, 220)"
"(75, 52)","(79, 201)","(77, 126)"
"(251, 254)","(158, 28)","(201, 145)"
"(76, 181)","(208, 85)","(116, 107)"
"(193, 66)","(59, 24)","(136, 35)"
"(42, 41)","(237, 255)","(121, 166)"
"(100, 105)","(140, 188)","(108, 158)"
"(207, 42)","(184, 234)","(199, 141)"
"(210, 34)","(45, 189)","(121, 105)"
"(106, 121)","(16, 72)","(73, 85)"
"(160, 231)","(232, 68)","(199, 153)"
"(16, 202)","(134, 66)","(78, 137)"
"(219, 161)","(37, 109)","(128, 135)"
"(18, 19)","(204, 215)","(91, 137)"
"(208, 110)","(159, 222)","(187, 169)"
"(211, 250)","(33, 80)","(121, 166)"
"(253, 49)","(73, 101)","(172, 84)"
"(60, 162)","(198, 183)","(128, 173)"
"(32, 11)","(44, 178)","(38, 94)"
"(194, 70)","(237, 91)","(220, 76)"
"(167, 25)","(147, 8)","(162, 12)"
"(126, 35)","(156, 101)","(150, 59)"
"(211, 175)","(32, 18)","(152, 66)"
"(154, 136)","(136, 95)","(146, 115)"
"(53, 15)","(252, 60)","(149, 41)"
"(85, 0)","(147, 127)","(136, 43)"
"(42, 254)","(24, 105)","(30, 183)"
"(56, 98)","(9, 5)","(31, 53)"
"(233, 140)","(113, 143)","(171, 140)"
"(187, 0)","(181, 99)","(184, 49)"
"(47, 248)","(115, 254)","(80, 252)"
"(197, 107)","(83, 147)","(139, 126)"
"(169, 48)","(126, 229)","(156, 147)"
"(204, 213)","(161, 185)","(187, 195)"
"(152, 175)","(69, 173)","(111, 174)"
"(253, 5)","(83, 45)","(173, 30)"
"(135, 34)","(71, 89)","(101, 59)"
"(123, 36)","(226, 45)","(170, 45)"
"(161, 233)","(67, 171)","(114, 202)"
"(165, 128)","(248, 171)","(189, 167)"
"(220, 0)","(11, 26)","(127, 24)"
"(216, 44)","(12, 98)","(112, 69)"
"(147, 244)","(222, 53)","(196, 160)"
"(252, 127)","(94, 107)","(170, 120)"
"(162, 186)","(91, 229)","(139, 220)"
"(111, 189)","(194, 235)","(160, 204)"
"(179, 67)","(61, 169)","(111, 109)"
"(207, 42)","(1, 235)","(93, 127)"
"(90, 223)","(165, 131)","(140, 190)"
"(191, 91)","(62, 226)","(95, 127)"
"(234, 74)","(159, 148)","(202, 116)"
"(193, 156)","(172, 54)","(191, 97)"
"(26, 23)","(78, 181)","(56, 98)"
"(60, 80)","(128, 190)","(83, 146)"
"(255, 148)","(71, 110)","(163, 129)"
"(198, 158)","(17, 74)","(117, 107)"
"(62, 23)","(172, 80)","(131, 37)"
"(4, 91)","(80, 96)","(44, 89)"
"(9, 76)","(179, 33)","(99, 60)"
"(222, 11)","(186, 136)","(214, 83)"
"(85, 74)","(22, 251)","(72, 181)"
"(17, 189)","(218, 61)","(106, 114)"
"(233, 98)","(244, 72)","(236, 83)"
"(30, 233)","(177, 13)","(98, 118)"
"(163, 16)","(69, 132)","(111, 69)"
"(232, 38)","(68, 56)","(155, 52)"
"(177, 252)","(89, 210)","(140, 224)"
"(145, 22)","(52, 199)","(102, 114)"
"(167, 197)","(124, 182)","(151, 184)"
"(62, 1)","(79, 199)","(77, 93)"
"(208, 197)","(111, 32)","(175, 99)"
"(126, 175)","(179, 119)","(164, 159)"
"(25, 158)","(118, 115)","(74, 139)"
"(68, 143)","(150, 205)","(110, 173)"
"(190, 227)","(96, 162)","(135, 203)"
"(209, 15)","(179, 203)","(202, 117)"
"(42, 205)","(101, 172)","(77, 194)"
"(79, 217)","(143, 221)","(110, 220)"
"(232, 150)","(185, 166)","(215, 164)"
"(214, 241)","(28, 240)","(122, 240)"
"(45, 5)","(167, 147)","(90, 92)"
"(209, 245)","(156, 216)","(192, 221)"
"(246, 46)","(78, 97)","(149, 58)"
"(20, 21)","(109, 52)","(68, 33)"
"(175, 140)","(157, 146)","(165, 142)"
"(93, 216)","(18, 215)","(55, 216)"
"(190, 39)","(89, 137)","(137, 85)"
"(248, 91)","(97, 254)","(174, 174)"
"(42, 33)","(173, 41)","(105, 39)"
"(61, 24)","(178, 49)","(126, 30)"
"(194, 249)","(204, 43)","(199, 146)"
"(151, 221)","(96, 110)","(116, 173)"
"(33, 126)","(203, 119)","(120, 126)"
"(63, 107)","(116, 126)","(80, 126)"
"(254, 110)","(71, 57)","(162, 84)"
"(134, 207)","(17, 216)","(79, 215)"
"(2, 139)","(114, 186)","(63, 157)"
"(169, 169)","(151, 111)","(163, 137)"
"(144, 82)","(90, 124)","(120, 106)"
"(206, 136)","(245, 103)","(223, 117)"
"(165, 21)","(16, 187)","(101, 114)"
"(199, 218)","(175, 52)","(191, 131)"
"(115, 105)","(59, 178)","(83, 137)"
"(246, 16)","(126, 218)","(196, 127)"
"(118, 167)","(133, 4)","(130, 89)"
"(119, 2)","(102, 244)","(111, 123)"
"(111, 197)","(83, 50)","(99, 122)"
"(74, 133)","(113, 174)","(94, 153)"
"(213, 251)","(89, 21)","(187, 100)"
"(166, 59)","(38, 153)","(110, 114)"
"(216, 234)","(31, 232)","(123, 234)"
"(28, 95)","(183, 33)","(111, 70)"
"(192, 133)","(171, 203)","(184, 170)"
"(167, 128)","(244, 187)","(185, 178)"
"(31, 80)","(35, 35)","(34, 59)"
"(16, 183)","(27, 223)","(27, 197)"
"(190, 136)","(61, 43)","(143, 72)"
"(13, 166)","(20, 65)","(17, 116)"
"(120, 22)","(156, 209)","(151, 102)"
"(62, 137)","(221, 74)","(132, 96)"
"(190, 30)","(154, 86)","(157, 43)"
"(94, 236)","(166, 193)","(136, 221)"
"(247, 110)","(152, 239)","(193, 168)"
"(81, 77)","(225, 93)","(154, 84)"
"(147, 76)","(192, 108)","(166, 95)"
"(33, 104)","(18, 185)","(21, 140)"
"(93, 244)","(152, 8)","(111, 115)"
"(250, 144)","(22, 134)","(136, 139)"
"(19, 252)","(23, 184)","(23, 220)"
"(242, 102)","(17, 208)","(148, 173)"
"(19, 43)","(126, 211)","(76, 123)"
"(196, 238)","(64, 196)","(123, 224)"
"(212, 66)","(194, 190)","(202, 127)"
"(164, 250)","(251, 101)","(219, 187)"
"(98, 170)","(25, 66)","(69, 111)"
"(48, 238)","(179, 174)","(114, 207)"
"(132, 154)","(189, 190)","(153, 179)"
"(65, 253)","(141, 77)","(103, 165)"
"(67, 214)","(235, 118)","(155, 170)"
"(89, 120)","(222, 89)","(146, 95)"
"(19, 253)","(232, 207)","(121, 226)"
"(33, 209)","(185, 156)","(102, 176)"
"(85, 235)","(203, 110)","(150, 179)"
"(241, 85)","(169, 31)","(208, 55)"
"(71, 38)","(223, 116)","(148, 76)"
"(94, 1)","(34, 246)","(76, 135)"
"(58, 14)","(201, 155)","(152, 62)"
"(237, 57)","(5, 62)","(120, 58)"
"(157, 239)","(10, 187)","(83, 214)"
"(197, 221)","(180, 117)","(187, 171)"
"(191, 220)","(212, 209)","(203, 216)"
"(133, 6)","(52, 85)","(102, 55)"
"(180, 111)","(214, 20)","(183, 52)"
"(115, 65)","(126, 194)","(120, 130)"
"(78, 203)","(116, 23)","(81, 97)"
"(117, 84)","(153, 3)","(137, 46)"
"(168, 173)","(84, 97)","(109, 152)"
"(105, 154)","(55, 81)","(77, 121)"
"(9, 111)","(79, 68)","(43, 89)"
"(27, 162)","(222, 132)","(113, 136)"
"(57, 113)","(196, 76)","(127, 95)"
"(163, 231)","(208, 243)","(187, 235)"
"(81, 104)","(204, 46)","(131, 64)"
"(220, 86)","(156, 45)","(181, 73)"
"(191, 9)","(207, 208)","(199, 108)"
"(151, 46)","(66, 4)","(110, 24)"
"(124, 135)","(180, 83)","(158, 115)"
"(10, 168)","(171, 46)","(100, 117)"
"(244, 27)","(130, 238)","(199, 144)"
"(181, 167)","(52, 248)","(132, 223)"
"(2, 82)","(139, 135)","(69, 110)"
"(99, 243)","(59, 214)","(68, 240)"
"(89, 203)","(99, 47)","(91, 122)"
"(84, 91)","(27, 77)","(59, 81)"
"(251, 62)","(236, 240)","(242, 149)"
"(36, 194)","(62, 220)","(56, 200)"
"(171, 49)","(27, 66)","(102, 60)"
"(17, 9)","(90, 30)","(60, 13)"
"(47, 134)","(60, 115)","(54, 125)"
"(75, 61)","(224, 151)","(165, 90)"
"(77, 24)","(31, 72)","(60, 54)"
"(251, 87)","(88, 193)","(176, 146)"
"(39, 51)","(213, 83)","(123, 70)"
"(179, 204)","(104, 127)","(140, 167)"
"(24, 180)","(176, 58)","(98, 117)"
"(62, 42)","(221, 132)","(148, 80)"
"(221, 108)","(20, 25)","(95, 92)"
"(62, 180)","(168, 5)","(121, 99)"
"(62, 217)","(201, 139)","(126, 173)"
"(32, 172)","(244, 180)","(137, 177)"
"(9, 54)","(42, 55)","(26, 54)"
"(217, 61)","(31, 137)","(121, 96)"
"(52, 246)","(95, 119)","(72, 181)"
"(134, 120)","(137, 147)","(134, 135)"
"(185, 39)","(111, 83)","(145, 58)"
"(159, 127)","(39, 174)","(90, 141)"
"(51, 114)","(9, 225)","(28, 167)"
"(54, 94)","(208, 254)","(138, 167)"
"(1, 232)","(255, 23)","(111, 111)"
"(174, 79)","(23, 102)","(106, 98)"
"(1, 201)","(63, 185)","(36, 197)"
"(111, 247)","(65, 175)","(105, 194)"
"(81, 11)","(195, 118)","(148, 54)"
"(46, 118)","(90, 86)","(70, 104)"
"(181, 246)","(245, 104)","(219, 181)"
"(74, 148)","(146, 118)","(113, 136)"
"(21, 38)","(41, 245)","(22, 148)"
"(60, 191)","(5, 163)","(31, 179)"
"(162, 61)","(45, 10)","(115, 24)"
"(82, 104)","(4, 48)","(45, 74)"
"(115, 116)","(148, 122)","(134, 116)"
"(117, 29)","(40, 23)","(80, 25)"
"(146, 249)","(67, 239)","(103, 248)"
"(34, 168)","(56, 63)","(39, 110)"
"(129, 105)","(92, 83)","(108, 97)"
"(229, 227)","(251, 233)","(243, 227)"
"(9, 13)","(159, 193)","(72, 115)"
"(187, 112)","(194, 196)","(188, 156)"
"(151, 201)","(137, 229)","(145, 216)"
"(52, 49)","(94, 127)","(69, 92)"
"(221, 176)","(236, 202)","(229, 188)"
"(107, 42)","(96, 222)","(100, 130)"
"(225, 15)","(44, 117)","(131, 62)"
"(23, 131)","(29, 30)","(27, 82)"
"(136, 69)","(231, 159)","(189, 108)"
"(35, 129)","(214, 35)","(111, 69)"
"(248, 216)","(209, 230)","(222, 216)"
"(64, 60)","(140, 80)","(108, 64)"
"(253, 82)","(191, 101)","(223, 92)"
"(178, 179)","(241, 220)","(218, 191)"
"(153, 176)","(243, 2)","(211, 102)"
"(18, 189)","(241, 179)","(124, 179)"
"(118, 30)","(225, 45)","(168, 41)"
"(60, 64)","(44, 20)","(56, 38)"
"(251, 51)","(181, 123)","(224, 95)"
"(168, 194)","(176, 255)","(171, 225)"
"(173, 172)","(193, 210)","(186, 188)"
"(78, 47)","(11, 146)","(38, 90)"
"(134, 37)","(107, 232)","(111, 125)"
"(84, 8)","(81, 149)","(81, 77)"
"(225, 159)","(42, 10)","(152, 66)"
"(242, 178)","(36, 191)","(139, 184)"
"(130, 17)","(80, 211)","(108, 117)"
"(183, 232)","(172, 94)","(176, 165)"
"(102, 8)","(90, 86)","(99, 50)"
"(34, 187)","(75, 134)","(50, 156)"
"(241, 250)","(217, 140)","(233, 191)"
"(146, 53)","(67, 28)","(101, 46)"
"(211, 141)","(123, 6)","(158, 83)"
"(195, 118)","(54, 216)","(131, 173)"
"(120, 187)","(121, 87)","(121, 138)"
"(179, 130)","(157, 151)","(165, 137)"
"(25, 208)","(226, 178)","(135, 203)"
"(132, 36)","(11, 204)","(84, 132)"
"(46, 206)","(95, 8)","(77, 114)"
"(180, 237)","(236, 185)","(221, 224)"
"(137, 240)","(64, 99)","(98, 172)"
"(144, 7)","(178, 204)","(160, 106)"
"(2, 136)","(247, 33)","(110, 70)"
"(7, 73)","(6, 77)","(7, 75)"
"(199, 251)","(213, 214)","(201, 228)"
"(26, 195)","(179, 255)","(106, 221)"
"(182, 156)","(237, 89)","(207, 120)"
"(43, 182)","(50, 202)","(48, 190)"
"(174, 29)","(52, 190)","(111, 107)"
"(73, 20)","(18, 241)","(36, 121)"
"(234, 169)","(81, 46)","(167, 98)"
"(32, 45)","(100, 36)","(66, 41)"
"(11, 10)","(188, 107)","(128, 30)"
"(99, 134)","(91, 4)","(92, 72)"
"(155, 190)","(84, 73)","(108, 143)"
"(55, 107)","(131, 207)","(90, 160)"
"(64, 26)","(175, 247)","(109, 147)"
"(113, 38)","(37, 204)","(76, 122)"
"(74, 127)","(64, 192)","(72, 162)"
"(93, 14)","(186, 100)","(146, 50)"
"(98, 247)","(150, 23)","(108, 119)"
"(72, 91)","(110, 239)","(95, 161)"
"(60, 59)","(147, 145)","(106, 99)"
"(212, 191)","(210, 247)","(211, 219)"
"(70, 159)","(131, 90)","(98, 122)"
"(6, 129)","(89, 145)","(50, 134)"
"(238, 106)","(142, 153)","(184, 123)"
"(170, 132)","(127, 57)","(152, 91)"
"(195, 197)","(30, 189)","(109, 197)"
"(58, 171)","(60, 134)","(58, 152)"
"(69, 46)","(234, 223)","(120, 166)"
"(53, 32)","(159, 252)","(102, 146)"
"(107, 150)","(162, 155)","(133, 154)"
"(38, 164)","(145, 75)","(97, 125)"
"(65, 71)","(5, 221)","(28, 139)"
"(17, 22)","(192, 98)","(78, 86)"
"(197, 65)","(34, 184)","(105, 114)"
"(190, 197)","(205, 235)","(194, 219)"
"(69, 253)","(179, 165)","(136, 221)"
"(96, 128)","(16, 225)","(63, 183)"
"(138, 222)","(172, 115)","(156, 170)"
"(248, 80)","(21, 65)","(137, 70)"
"(57, 85)","(111, 22)","(87, 57)"
"(46, 203)","(11, 16)","(21, 117)"
"(230, 212)","(156, 67)","(202, 131)"
"(114, 1)","(74, 98)","(98, 53)"
"(108, 132)","(75, 233)","(98, 189)"
"(95, 16)","(152, 140)","(148, 53)"
"(123, 233)","(43, 236)","(85, 236)"
"(252, 90)","(91, 226)","(167, 153)"
"(251, 171)","(161, 136)","(192, 168)"
"(227, 22)","(248, 64)","(232, 48)"
"(196, 184)","(231, 218)","(219, 195)"
"(34, 250)","(116, 147)","(75, 199)"
"(139, 147)","(197, 202)","(161, 181)"
"(116, 59)","(132, 5)","(130, 38)"
"(183, 68)","(131, 172)","(170, 133)"
"(103, 180)","(109, 11)","(109, 98)"
"(206, 60)","(39, 199)","(107, 114)"
"(113, 169)","(198, 148)","(165, 168)"
"(32, 174)","(255, 54)","(125, 96)"
"(240, 48)","(232, 206)","(232, 123)"
"(5, 163)","(56, 249)","(32, 204)"
"(172, 145)","(16, 63)","(104, 94)"
"(89, 105)","(227, 69)","(157, 86)"
"(145, 213)","(190, 140)","(171, 180)"
"(22, 64)","(197, 21)","(124, 57)"
"(26, 161)","(130, 235)","(73, 203)"
"(75, 54)","(179, 128)","(113, 105)"
"(29, 17)","(255, 90)","(146, 49)"
"(59, 191)","(184, 245)","(115, 224)"
"(44, 156)","(65, 45)","(54, 100)"
"(87, 73)","(195, 88)","(138, 83)"
"(42, 234)","(206, 1)","(113, 107)"
"(85, 238)","(235, 220)","(158, 227)"
"(248, 82)","(214, 194)","(228, 135)"
"(111, 99)","(52, 31)","(82, 65)"
"(57, 6)","(245, 85)","(146, 50)"
"(41, 85)","(35, 1)","(40, 41)"
"(248, 125)","(98, 180)","(189, 168)"
"(91, 253)","(228, 241)","(165, 253)"
"(191, 32)","(207, 15)","(201, 26)"
"(187, 198)","(94, 43)","(109, 152)"
"(203, 113)","(226, 111)","(215, 113)"
"(244, 52)","(27, 104)","(148, 90)"
"(75, 237)","(10, 3)","(58, 105)"
"(203, 43)","(38, 37)","(120, 42)"
"(225, 221)","(81, 40)","(118, 166)"
"(26, 199)","(225, 139)","(129, 173)"
"(242, 120)","(158, 166)","(206, 149)"
"(75, 49)","(66, 152)","(77, 105)"
"(2, 159)","(235, 6)","(129, 93)"
"(250, 129)","(125, 97)","(194, 107)"
"(80, 240)","(59, 184)","(74, 208)"
"(92, 74)","(190, 217)","(120, 166)"
"(146, 14)","(255, 144)","(180, 99)"
"(206, 35)","(237, 200)","(223, 116)"
"(47, 72)","(146, 239)","(103, 149)"
"(161, 146)","(246, 89)","(202, 116)"
"(188, 247)","(74, 59)","(118, 166)"
"(38, 148)","(100, 254)","(76, 194)"
"(213, 122)","(158, 240)","(175, 170)"
"(82, 208)","(136, 247)","(112, 224)"
"(27, 129)","(177, 49)","(97, 84)"
"(192, 40)","(204, 203)","(198, 121)"
"(196, 71)","(24, 93)","(105, 77)"
"(14, 138)","(180, 90)","(86, 103)"
"(21, 97)","(199, 226)","(111, 160)"
"(129, 51)","(102, 194)","(110, 117)"
"(52, 163)","(136, 82)","(97, 126)"
"(112, 157)","(173, 26)","(137, 86)"
"(121, 87)","(28, 133)","(69, 104)"
"(177, 207)","(185, 110)","(176, 155)"
"(239, 218)","(49, 137)","(147, 175)"
"(208, 165)","(118, 241)","(162, 202)"
"(141, 158)","(160, 12)","(147, 82)"
"(212, 164)","(105, 206)","(154, 180)"
"(164, 207)","(210, 94)","(196, 160)"
"(176, 57)","(201, 133)","(190, 93)"
"(143, 10)","(50, 21)","(102, 21)"
"(156, 108)","(214, 174)","(170, 156)"
"(246, 8)","(5, 29)","(131, 24)"
"(200, 10)","(218, 190)","(214, 95)"
"(245, 194)","(188, 98)","(226, 137)"
"(5, 133)","(140, 186)","(79, 153)"
"(110, 131)","(36, 60)","(78, 91)"
"(229, 146)","(174, 46)","(198, 100)"
"(153, 32)","(108, 66)","(136, 54)"
"(85, 184)","(59, 157)","(76, 167)"
"(6, 30)","(138, 254)","(82, 132)"
"(251, 74)","(6, 38)","(139, 46)"
